  Time                 , I(U1:DRAININ)        
  7.905592164611e-06  ,1.094343077332e+01  
  7.905602164688e-06  ,1.089371229197e+01  
  7.905612164764e-06  ,1.084023958693e+01  
  7.905622164840e-06  ,1.078274680468e+01  
  7.905632164916e-06  ,1.072096491065e+01  
  7.905642164992e-06  ,1.065462271763e+01  
  7.905652165068e-06  ,1.058344665356e+01  
  7.905662165145e-06  ,1.050715874469e+01  
  7.905672165221e-06  ,1.042547244553e+01  
  7.905682165297e-06  ,1.033808636009e+01  
  7.905692165373e-06  ,1.024467669352e+01  
  7.905702165449e-06  ,1.014489057548e+01  
  7.905712165525e-06  ,1.003834427420e+01  
  7.905722165601e-06  ,9.924632647525e+00  
  7.905732165678e-06  ,9.803358391243e+00  
  7.905742165754e-06  ,9.674190402786e+00  
  7.905752165830e-06  ,9.536957539970e+00  
  7.905762165906e-06  ,9.391774434298e+00  
  7.905772165982e-06  ,9.239178805577e+00  
  7.905782166058e-06  ,9.080239607530e+00  
  7.905792166134e-06  ,8.916584994356e+00  
  7.905802166211e-06  ,8.750313627269e+00  
  7.905812166287e-06  ,8.583794447448e+00  
  7.905822166363e-06  ,8.419407872974e+00  
  7.905832166439e-06  ,8.259303873319e+00  
  7.905842166515e-06  ,8.105235932049e+00  
  7.905852166591e-06  ,7.958490659679e+00  
  7.905862166667e-06  ,7.819897913418e+00  
  7.905872166744e-06  ,7.689890634399e+00  
  7.905882166820e-06  ,7.568585072587e+00  
  7.905892166896e-06  ,7.455861341495e+00  
  7.905902166972e-06  ,7.351433878429e+00  
  7.905912167048e-06  ,7.254908236203e+00  
  7.905922167124e-06  ,7.165824462746e+00  
  7.905932167200e-06  ,7.083688990516e+00  
  7.905942167277e-06  ,7.007997374100e+00  
  7.905952167353e-06  ,6.938250062918e+00  
  7.905962167429e-06  ,6.873962993047e+00  
  7.905972167505e-06  ,6.814674405066e+00  
  7.905982167581e-06  ,6.759948943865e+00  
  7.905992167657e-06  ,6.709379812935e+00  
  7.906002167733e-06  ,6.662589554979e+00  
  7.906012167810e-06  ,6.619229875023e+00  
  7.906022167886e-06  ,6.578980816081e+00  
  7.906032167962e-06  ,6.541549506014e+00  
  7.906042168038e-06  ,6.506668640722e+00  
  7.906052168114e-06  ,6.474094821077e+00  
  7.906062168190e-06  ,6.443606831798e+00  
  7.906072168266e-06  ,6.415003920025e+00  
  7.906082168343e-06  ,6.388104116694e+00  
  7.906092168419e-06  ,6.362742627893e+00  
  7.906102168495e-06  ,6.338770315253e+00  
  7.906112168571e-06  ,6.316052273898e+00  
  7.906122168647e-06  ,6.294466513047e+00  
  7.906132168723e-06  ,6.273902739321e+00  
  7.906142168799e-06  ,6.254261241228e+00  
  7.906152168876e-06  ,6.235451870032e+00  
  7.906162168952e-06  ,6.217393112073e+00  
  7.906172169028e-06  ,6.200011246445e+00  
  7.906182169104e-06  ,6.183239582150e+00  
  7.906192169180e-06  ,6.167017768158e+00  
  7.906202169256e-06  ,6.151291170398e+00  
  7.906212169333e-06  ,6.136010309713e+00  
  7.906222169409e-06  ,6.121130355391e+00  
  7.906232169485e-06  ,6.106610668924e+00  
  7.906242169561e-06  ,6.092414393269e+00  
  7.906252169637e-06  ,6.078508083127e+00  
  7.906262169713e-06  ,6.064861372292e+00  
  7.906272169789e-06  ,6.051446674291e+00  
  7.906282169866e-06  ,6.038238913014e+00  
  7.906292169942e-06  ,6.025215280268e+00  
  7.906302170018e-06  ,6.012355017574e+00  
  7.906312170094e-06  ,5.999639219693e+00  
  7.906322170170e-06  ,5.987050657664e+00  
  7.906332170246e-06  ,5.974573619371e+00  
  7.906342170322e-06  ,5.962193765834e+00  
  7.906352170399e-06  ,5.949898001614e+00  
  7.906362170475e-06  ,5.937674357882e+00  
  7.906372170551e-06  ,5.925511886844e+00  
  7.906382170627e-06  ,5.913400566378e+00  
  7.906392170703e-06  ,5.901331213816e+00  
  7.906402170779e-06  ,5.889295407940e+00  
  7.906412170855e-06  ,5.877285418353e+00  
  7.906422170932e-06  ,5.865294141466e+00  
  7.906432171008e-06  ,5.853315042421e+00  
  7.906442171084e-06  ,5.841342102347e+00  
  7.906452171160e-06  ,5.829369770392e+00  
  7.906462171236e-06  ,5.817392920049e+00  
  7.906472171312e-06  ,5.805406809333e+00  
  7.906482171388e-06  ,5.793407044403e+00  
  7.906492171465e-06  ,5.781389546283e+00  
  7.906502171541e-06  ,5.769350520356e+00  
  7.906512171617e-06  ,5.757286428340e+00  
  7.906522171693e-06  ,5.745193962487e+00  
  7.906532171769e-06  ,5.733070021776e+00  
  7.906542171845e-06  ,5.720911689882e+00  
  7.906552171921e-06  ,5.708716214725e+00  
  7.906562171998e-06  ,5.696480989457e+00  
  7.906572172074e-06  ,5.684203534690e+00  
  7.906582172150e-06  ,5.671881481866e+00  
  7.906592172226e-06  ,5.659512557617e+00  
  7.906602172302e-06  ,5.647094569022e+00  
  7.906612172378e-06  ,5.634625389645e+00  
  7.906622172454e-06  ,5.622102946281e+00  
  7.906632172531e-06  ,5.609525206309e+00  
  7.906642172607e-06  ,5.596890165607e+00  
  7.906652172683e-06  ,5.584195836934e+00  
  7.906662172759e-06  ,5.571440238751e+00  
  7.906672172835e-06  ,5.558621384422e+00  
  7.906682172911e-06  ,5.545737271740e+00  
  7.906692172988e-06  ,5.532785872759e+00  
  7.906702173064e-06  ,5.519765123898e+00  
  7.906712173140e-06  ,5.506672916277e+00  
  7.906722173216e-06  ,5.493507086277e+00  
  7.906732173292e-06  ,5.480265406311e+00  
  7.906742173368e-06  ,5.466945575780e+00  
  7.906752173444e-06  ,5.453545212216e+00  
  7.906762173521e-06  ,5.440061842612e+00  
  7.906772173597e-06  ,5.426492894935e+00  
  7.906782173673e-06  ,5.412835689828e+00  
  7.906792173749e-06  ,5.399087432513e+00  
  7.906802173825e-06  ,5.385245204911e+00  
  7.906812173901e-06  ,5.371305957995e+00  
  7.906822173977e-06  ,5.357266504397e+00  
  7.906832174054e-06  ,5.343123511301e+00  
  7.906842174130e-06  ,5.328873493658e+00  
  7.906852174206e-06  ,5.314512807742e+00  
  7.906862174282e-06  ,5.300037645115e+00  
  7.906872174358e-06  ,5.285444027028e+00  
  7.906882174434e-06  ,5.270727799321e+00  
  7.906892174510e-06  ,5.255884627868e+00  
  7.906902174587e-06  ,5.240909994655e+00  
  7.906912174663e-06  ,5.225799194531e+00  
  7.906922174739e-06  ,5.210547332736e+00  
  7.906932174815e-06  ,5.195149323260e+00  
  7.906942174891e-06  ,5.179599888151e+00  
  7.906952174967e-06  ,5.163893557855e+00  
  7.906962175043e-06  ,5.148024672686e+00  
  7.906972175120e-06  ,5.131987385538e+00  
  7.906982175196e-06  ,5.115775665963e+00  
  7.906992175272e-06  ,5.099383305744e+00  
  7.907002175348e-06  ,5.082803926066e+00  
  7.907012175424e-06  ,5.066030986445e+00  
  7.907022175500e-06  ,5.049057795549e+00  
  7.907032175576e-06  ,5.031877524073e+00  
  7.907042175653e-06  ,5.014483219779e+00  
  7.907052175729e-06  ,4.996867824893e+00  
  7.907062175805e-06  ,4.979024195990e+00  
  7.907072175881e-06  ,4.960945126550e+00  
  7.907082175957e-06  ,4.942623372297e+00  
  7.907092176033e-06  ,4.924051679477e+00  
  7.907102176109e-06  ,4.905222816229e+00  
  7.907112176186e-06  ,4.886129607197e+00  
  7.907122176262e-06  ,4.866764971411e+00  
  7.907132176338e-06  ,4.847121963600e+00  
  7.907142176414e-06  ,4.827193818979e+00  
  7.907152176490e-06  ,4.806974001581e+00  
  7.907162176566e-06  ,4.786456256060e+00  
  7.907172176642e-06  ,4.765634662962e+00  
  7.907182176719e-06  ,4.744503697407e+00  
  7.907192176795e-06  ,4.723058291020e+00  
  7.907202176871e-06  ,4.701293896872e+00  
  7.907212176947e-06  ,4.679206557125e+00  
  7.907222177023e-06  ,4.656792973159e+00  
  7.907232177099e-06  ,4.634050577652e+00  
  7.907242177176e-06  ,4.610977608074e+00  
  7.907252177252e-06  ,4.587573180984e+00  
  7.907262177328e-06  ,4.563837366497e+00  
  7.907272177404e-06  ,4.539771262056e+00  
  7.907282177480e-06  ,4.515377064580e+00  
  7.907292177556e-06  ,4.490658139956e+00  
  7.907302177632e-06  ,4.465619088919e+00  
  7.907312177709e-06  ,4.440265808056e+00  
  7.907322177785e-06  ,4.414605544682e+00  
  7.907332177861e-06  ,4.388646944300e+00  
  7.907342177937e-06  ,4.362400089430e+00  
  7.907352178013e-06  ,4.335876528424e+00  
  7.907362178089e-06  ,4.309089292940e+00  
  7.907372178165e-06  ,4.282052902881e+00  
  7.907382178242e-06  ,4.254783357716e+00  
  7.907392178318e-06  ,4.227298113107e+00  
  7.907402178394e-06  ,4.199616042040e+00  
  7.907412178470e-06  ,4.171757379806e+00  
  7.907422178546e-06  ,4.143743652535e+00  
  7.907432178622e-06  ,4.115597589099e+00  
  7.907442178698e-06  ,4.087343016654e+00  
  7.907452178775e-06  ,4.059004740338e+00  
  7.907462178851e-06  ,4.030608408030e+00  
  7.907472178927e-06  ,4.002180361401e+00  
  7.907482179003e-06  ,3.973747474818e+00  
  7.907492179079e-06  ,3.945336984019e+00  
  7.907502179155e-06  ,3.916976306714e+00  
  7.907512179231e-06  ,3.888692857594e+00  
  7.907522179308e-06  ,3.860513860304e+00  
  7.907532179384e-06  ,3.832466159192e+00  
  7.907542179460e-06  ,3.804576033604e+00  
  7.907552179536e-06  ,3.776869017647e+00  
  7.907562179612e-06  ,3.749369727990e+00  
  7.907572179688e-06  ,3.722101702361e+00  
  7.907582179764e-06  ,3.695087251076e+00  
  7.907592179841e-06  ,3.668347323776e+00  
  7.907602179917e-06  ,3.641901392842e+00  
  7.907612179993e-06  ,3.615767355027e+00  
  7.907622180069e-06  ,3.589961452228e+00  
  7.907632180145e-06  ,3.564498212052e+00  
  7.907642180221e-06  ,3.539390408014e+00  
  7.907652180297e-06  ,3.514649039311e+00  
  7.907662180374e-06  ,3.490283329552e+00  
  7.907672180450e-06  ,3.466300743545e+00  
  7.907682180526e-06  ,3.442707020611e+00  
  7.907692180602e-06  ,3.419506223128e+00  
  7.907702180678e-06  ,3.396700798741e+00  
  7.907712180754e-06  ,3.374291654349e+00  
  7.907722180830e-06  ,3.352278239904e+00  
  7.907732180907e-06  ,3.330658640161e+00  
  7.907742180983e-06  ,3.309429672728e+00  
  7.907752181059e-06  ,3.288586990443e+00  
  7.907762181135e-06  ,3.268125186312e+00  
  7.907772181211e-06  ,3.248037899472e+00  
  7.907782181287e-06  ,3.228317920916e+00  
  7.907792181364e-06  ,3.208957297543e+00  
  7.907802181440e-06  ,3.189947433412e+00  
  7.907812181516e-06  ,3.171279187269e+00  
  7.907822181592e-06  ,3.152942965741e+00  
  7.907832181668e-06  ,3.134928811422e+00  
  7.907842181744e-06  ,3.117226485438e+00  
  7.907852181820e-06  ,3.099825544121e+00  
  7.907862181897e-06  ,3.082715409774e+00  
  7.907872181973e-06  ,3.065885435298e+00  
  7.907882182049e-06  ,3.049324962728e+00  
  7.907892182125e-06  ,3.033023375773e+00  
  7.907902182201e-06  ,3.016970146622e+00  
  7.907912182277e-06  ,3.001154877155e+00  
  7.907922182353e-06  ,2.985567334830e+00  
  7.907932182430e-06  ,2.970197483575e+00  
  7.907942182506e-06  ,2.955035510039e+00  
  7.907952182582e-06  ,2.940071845474e+00  
  7.907962182658e-06  ,2.925297183660e+00  
  7.907972182734e-06  ,2.910702495120e+00  
  7.907982182810e-06  ,2.896279038090e+00  
  7.907992182886e-06  ,2.882018366472e+00  
  7.908002182963e-06  ,2.867912335118e+00  
  7.908012183039e-06  ,2.853953102744e+00  
  7.908022183115e-06  ,2.840133132762e+00  
  7.908032183191e-06  ,2.826445192279e+00  
  7.908042183267e-06  ,2.812882349525e+00  
  7.908052183343e-06  ,2.799437969891e+00  
  7.908062183419e-06  ,2.786105710856e+00  
  7.908072183496e-06  ,2.772879515933e+00  
  7.908082183572e-06  ,2.759753607804e+00  
  7.908092183648e-06  ,2.746722480831e+00  
  7.908102183724e-06  ,2.733780893058e+00  
  7.908112183800e-06  ,2.720923857818e+00  
  7.908122183876e-06  ,2.708146635064e+00  
  7.908132183952e-06  ,2.695444722509e+00  
  7.908142184029e-06  ,2.682813846673e+00  
  7.908152184105e-06  ,2.670249953885e+00  
  7.908162184181e-06  ,2.657749201314e+00  
  7.908172184257e-06  ,2.645307948082e+00  
  7.908182184333e-06  ,2.632922746490e+00  
  7.908192184409e-06  ,2.620590333418e+00  
  7.908202184485e-06  ,2.608307621898e+00  
  7.908212184562e-06  ,2.596071692908e+00  
  7.908222184638e-06  ,2.583879787392e+00  
  7.908232184714e-06  ,2.571729298540e+00  
  7.908242184790e-06  ,2.559617764304e+00  
  7.908252184866e-06  ,2.547542860202e+00  
  7.908262184942e-06  ,2.535502392376e+00  
  7.908272185019e-06  ,2.523494290926e+00  
  7.908282185095e-06  ,2.511516603523e+00  
  7.908292185171e-06  ,2.499567489279e+00  
  7.908302185247e-06  ,2.487645212903e+00  
  7.908312185323e-06  ,2.475748139092e+00  
  7.908322185399e-06  ,2.463874727212e+00  
  7.908332185475e-06  ,2.452023526204e+00  
  7.908342185552e-06  ,2.440193169736e+00  
  7.908352185628e-06  ,2.428382371615e+00  
  7.908362185704e-06  ,2.416589921393e+00  
  7.908372185780e-06  ,2.404814680219e+00  
  7.908382185856e-06  ,2.393055576889e+00  
  7.908392185932e-06  ,2.381311604104e+00  
  7.908402186008e-06  ,2.369581814924e+00  
  7.908412186085e-06  ,2.357865319408e+00  
  7.908422186161e-06  ,2.346161281426e+00  
  7.908432186237e-06  ,2.334468915658e+00  
  7.908442186313e-06  ,2.322787484731e+00  
  7.908452186389e-06  ,2.311116296536e+00  
  7.908462186465e-06  ,2.299454701667e+00  
  7.908472186541e-06  ,2.287802091030e+00  
  7.908482186618e-06  ,2.276157893550e+00  
  7.908492186694e-06  ,2.264521574032e+00  
  7.908502186770e-06  ,2.252892631134e+00  
  7.908512186846e-06  ,2.241270595443e+00  
  7.908522186922e-06  ,2.229655027674e+00  
  7.908532186998e-06  ,2.218045516953e+00  
  7.908542187074e-06  ,2.206441679223e+00  
  7.908552187151e-06  ,2.194843155703e+00  
  7.908562187227e-06  ,2.183249611474e+00  
  7.908572187303e-06  ,2.171660734114e+00  
  7.908582187379e-06  ,2.160076232430e+00  
  7.908592187455e-06  ,2.148495835252e+00  
  7.908602187531e-06  ,2.136919290294e+00  
  7.908612187607e-06  ,2.125346363098e+00  
  7.908622187684e-06  ,2.113776836012e+00  
  7.908632187760e-06  ,2.102210507241e+00  
  7.908642187836e-06  ,2.090647189959e+00  
  7.908652187912e-06  ,2.079086711455e+00  
  7.908662187988e-06  ,2.067528912343e+00  
  7.908672188064e-06  ,2.055973645800e+00  
  7.908682188140e-06  ,2.044420776868e+00  
  7.908692188217e-06  ,2.032870181782e+00  
  7.908702188293e-06  ,2.021321747342e+00  
  7.908712188369e-06  ,2.009775370310e+00  
  7.908722188445e-06  ,1.998230956866e+00  
  7.908732188521e-06  ,1.986688422068e+00  
  7.908742188597e-06  ,1.975147689354e+00  
  7.908752188673e-06  ,1.963608690083e+00  
  7.908762188750e-06  ,1.952071363077e+00  
  7.908772188826e-06  ,1.940535654219e+00  
  7.908782188902e-06  ,1.929001516044e+00  
  7.908792188978e-06  ,1.917468907382e+00  
  7.908802189054e-06  ,1.905937792997e+00  
  7.908812189130e-06  ,1.894408143257e+00  
  7.908822189207e-06  ,1.882879933830e+00  
  7.908832189283e-06  ,1.871353145382e+00  
  7.908842189359e-06  ,1.859827763301e+00  
  7.908852189435e-06  ,1.848303777439e+00  
  7.908862189511e-06  ,1.836781181857e+00  
  7.908872189587e-06  ,1.825259974599e+00  
  7.908882189663e-06  ,1.813740157467e+00  
  7.908892189740e-06  ,1.802221735821e+00  
  7.908902189816e-06  ,1.790704718363e+00  
  7.908912189892e-06  ,1.779189116980e+00  
  7.908922189968e-06  ,1.767674946545e+00  
  7.908932190044e-06  ,1.756162224762e+00  
  7.908942190120e-06  ,1.744650972012e+00  
  7.908952190196e-06  ,1.733141211200e+00  
  7.908962190273e-06  ,1.721632967618e+00  
  7.908972190349e-06  ,1.710126268816e+00  
  7.908982190425e-06  ,1.698621144472e+00  
  7.908992190501e-06  ,1.687117626280e+00  
  7.909002190577e-06  ,1.675615747838e+00  
  7.909012190653e-06  ,1.664115544541e+00  
  7.909022190729e-06  ,1.652617053482e+00  
  7.909032190806e-06  ,1.641120313364e+00  
  7.909042190882e-06  ,1.629625364405e+00  
  7.909052190958e-06  ,1.618132248253e+00  
  7.909062191034e-06  ,1.606641007919e+00  
  7.909072191110e-06  ,1.595151687689e+00  
  7.909082191186e-06  ,1.583664333055e+00  
  7.909092191262e-06  ,1.572178990657e+00  
  7.909102191339e-06  ,1.560695708213e+00  
  7.909112191415e-06  ,1.549214534459e+00  
  7.909122191491e-06  ,1.537735519095e+00  
  7.909132191567e-06  ,1.526258712733e+00  
  7.909142191643e-06  ,1.514784166840e+00  
  7.909152191719e-06  ,1.503311933696e+00  
  7.909162191795e-06  ,1.491842066348e+00  
  7.909172191872e-06  ,1.480374618570e+00  
  7.909182191948e-06  ,1.468909644807e+00  
  7.909192192024e-06  ,1.457447200165e+00  
  7.909202192100e-06  ,1.445987340341e+00  
  7.909212192176e-06  ,1.434530121624e+00  
  7.909222192252e-06  ,1.423075600829e+00  
  7.909232192328e-06  ,1.411623835294e+00  
  7.909242192405e-06  ,1.400174882830e+00  
  7.909252192481e-06  ,1.388728801710e+00  
  7.909262192557e-06  ,1.377285650630e+00  
  7.909272192633e-06  ,1.365845488693e+00  
  7.909282192709e-06  ,1.354408375384e+00  
  7.909292192785e-06  ,1.342974370542e+00  
  7.909302192861e-06  ,1.331543534350e+00  
  7.909312192938e-06  ,1.320115927305e+00  
  7.909322193014e-06  ,1.308691610204e+00  
  7.909332193090e-06  ,1.297270644129e+00  
  7.909342193166e-06  ,1.285853090426e+00  
  7.909352193242e-06  ,1.274439010689e+00  
  7.909362193318e-06  ,1.263028466745e+00  
  7.909372193395e-06  ,1.251621520651e+00  
  7.909382193471e-06  ,1.240218234659e+00  
  7.909392193547e-06  ,1.228818671227e+00  
  7.909402193623e-06  ,1.217422892984e+00  
  7.909412193699e-06  ,1.206030962744e+00  
  7.909422193775e-06  ,1.194642943468e+00  
  7.909432193851e-06  ,1.183258898280e+00  
  7.909442193928e-06  ,1.171878890438e+00  
  7.909452194004e-06  ,1.160502983336e+00  
  7.909462194080e-06  ,1.149131240490e+00  
  7.909472194156e-06  ,1.137763725532e+00  
  7.909482194232e-06  ,1.126400502203e+00  
  7.909492194308e-06  ,1.115041634346e+00  
  7.909502194384e-06  ,1.103687185901e+00  
  7.909512194461e-06  ,1.092337220887e+00  
  7.909522194537e-06  ,1.080991803418e+00  
  7.909532194613e-06  ,1.069650997674e+00  
  7.909542194689e-06  ,1.058314867916e+00  
  7.909552194765e-06  ,1.046983478464e+00  
  7.909562194841e-06  ,1.035656893703e+00  
  7.909572194917e-06  ,1.024335178075e+00  
  7.909582194994e-06  ,1.013018396076e+00  
  7.909592195070e-06  ,1.001706612251e+00  
  7.909602195146e-06  ,9.903998911935e-01  
  7.909612195222e-06  ,9.790982975338e-01  
  7.909622195298e-06  ,9.678018959468e-01  
  7.909632195374e-06  ,9.565107511421e-01  
  7.909642195450e-06  ,9.452249278632e-01  
  7.909652195527e-06  ,9.339444908828e-01  
  7.909662195603e-06  ,9.226695050031e-01  
  7.909672195679e-06  ,9.114000350568e-01  
  7.909682195755e-06  ,9.001361458948e-01  
  7.909692195831e-06  ,8.888779023915e-01  
  7.909702195907e-06  ,8.776253694473e-01  
  7.909712195983e-06  ,8.663786119747e-01  
  7.909722196060e-06  ,8.551376949095e-01  
  7.909732196136e-06  ,8.439026831966e-01  
  7.909742196212e-06  ,8.326736418020e-01  
  7.909752196288e-06  ,8.214506357021e-01  
  7.909762196364e-06  ,8.102337298876e-01  
  7.909772196440e-06  ,7.990229893585e-01  
  7.909782196516e-06  ,7.878184791290e-01  
  7.909792196593e-06  ,7.766202642134e-01  
  7.909802196669e-06  ,7.654284096548e-01  
  7.909812196745e-06  ,7.542429804832e-01  
  7.909822196821e-06  ,7.430640417468e-01  
  7.909832196897e-06  ,7.318916585058e-01  
  7.909842196973e-06  ,7.207258958175e-01  
  7.909852197050e-06  ,7.095668187524e-01  
  7.909862197126e-06  ,6.984144923877e-01  
  7.909872197202e-06  ,6.872689818043e-01  
  7.909882197278e-06  ,6.761303520909e-01  
  7.909892197354e-06  ,6.649986683391e-01  
  7.909902197430e-06  ,6.538739956533e-01  
  7.909912197506e-06  ,6.427563991394e-01  
  7.909922197583e-06  ,6.316459439084e-01  
  7.909932197659e-06  ,6.205426950818e-01  
  7.909942197735e-06  ,6.094467177811e-01  
  7.909952197811e-06  ,5.983580771408e-01  
  7.909962197887e-06  ,5.872768382970e-01  
  7.909972197963e-06  ,5.762030664010e-01  
  7.909982198039e-06  ,5.651368266007e-01  
  7.909992198116e-06  ,5.540781840553e-01  
  7.910002198192e-06  ,5.430272039388e-01  
  7.910012198268e-06  ,5.319839514209e-01  
